Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199609","Water - Precipitation - rain","1996-09-15","1996-09-01","1996-09-30","","-6.59","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-36.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","","8.1","9.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199701","Water - Precipitation - rain","1997-01-15","1997-01-01","1997-01-31","","-5.32","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-31.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.6","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","229","14.7","15"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199702","Water - Precipitation - rain","1997-02-15","1997-02-01","1997-02-28","","-2.78","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-12.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","0.9","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","135","9","19.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199703","Water - Precipitation - rain","1997-03-15","1997-03-01","1997-03-31","","-3.96","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-22.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","0.8","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","433","15.1","14.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199704","Water - Precipitation - rain","1997-04-15","1997-04-01","1997-04-30","","-4.12","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-23.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.4","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","225","13.9","13.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199705","Water - Precipitation - rain","1997-05-15","1997-05-01","1997-05-31","","-4.62","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-23.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","0.9","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","222","12.1","11.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199706","Water - Precipitation - rain","1997-06-15","1997-06-01","1997-06-30","","-6.37","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-39.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.6","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","482","9.7","10.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199707","Water - Precipitation - rain","1997-07-15","1997-07-01","1997-07-31","","-3.42","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-14.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.2","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","365","10","10.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199708","Water - Precipitation - rain","1997-08-15","1997-08-01","1997-08-31","","-2.34","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-9.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.4","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","184","9.6","10.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199709","Water - Precipitation - rain","1997-09-15","1997-09-01","1997-09-30","","-4.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-23.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","2.3","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","130","9.4","10.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199710","Water - Precipitation - rain","1997-10-15","1997-10-01","1997-10-31","","-3.79","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-18.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.9","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","245","9.9","10"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199711","Water - Precipitation - rain","1997-11-15","1997-11-01","1997-11-30","","-4.51","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-25.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.5","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","362","10.6","10.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199712","Water - Precipitation - rain","1997-12-15","1997-12-01","1997-12-31","","-3.63","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-18.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.7","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","294","12.9","12.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199801","Water - Precipitation - rain","1998-01-15","1998-01-01","1998-01-31","","-1.42","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-1.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","0.6","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","151","13.9","13.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199802","Water - Precipitation - rain","1998-02-15","1998-02-01","1998-02-28","","-2.21","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-5.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","0.9","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","198","15.3","14.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199803","Water - Precipitation - rain","1998-03-15","1998-03-01","1998-03-31","","-2.54","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-12.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","0.8","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","334","14.3","13.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199804","Water - Precipitation - rain","1998-04-15","1998-04-01","1998-04-30","","-4.22","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-19.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","0.5","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","176","12","11.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199805","Water - Precipitation - rain","1998-05-15","1998-05-01","1998-05-31","","-4.95","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-31.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.1","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","314","10.3","10.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199806","Water - Precipitation - rain","1998-06-15","1998-06-01","1998-06-30","","-4.45","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-23.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","0.9","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","343","8.9","9.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199807","Water - Precipitation - rain","1998-07-15","1998-07-01","1998-07-31","","-2.76","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-13.1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.6","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","190","10.8","11.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199808","Water - Precipitation - rain","1998-08-15","1998-08-01","1998-08-31","","-2.89","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-15.1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.8","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","319","8.3","9.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199809","Water - Precipitation - rain","1998-09-15","1998-09-01","1998-09-30","","","","","","","","","191","9.2","10.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199810","Water - Precipitation - rain","1998-10-15","1998-10-01","1998-10-31","","","","","","","","","205","11","11.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199811","Water - Precipitation - rain","1998-11-15","1998-11-01","1998-11-30","","","","","","","","","342","11.3","11.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199812","Water - Precipitation - rain","1998-12-15","1998-12-01","1998-12-31","","","","","","","","","302","14.5","14.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199901","Water - Precipitation - unspecified (not reported)","1999-01-15","1999-01-01","1999-01-31","","-3.05","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-14.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","2.4","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","245","14.3","13.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199902","Water - Precipitation - unspecified (not reported)","1999-02-15","1999-02-01","1999-02-28","","-1.55","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","3.2","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","120","16","15.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199903","Water - Precipitation - unspecified (not reported)","1999-03-15","1999-03-01","1999-03-31","","-2.84","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-15.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.9","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","244","13.9","13.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199904","Water - Precipitation - unspecified (not reported)","1999-04-15","1999-04-01","1999-04-30","","-4.68","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-26.1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","2.3","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","160","12.5","12.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199905","Water - Precipitation - unspecified (not reported)","1999-05-15","1999-05-01","1999-05-31","","-3.28","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-14.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","","","","233","12.3","11.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199906","Water - Precipitation - unspecified (not reported)","1999-06-15","1999-06-01","1999-06-30","","-5.56","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-36.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.3","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","257","10","9.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199907","Water - Precipitation - unspecified (not reported)","1999-07-15","1999-07-01","1999-07-31","","-7.19","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-41.1","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.5","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","260","8.1","8.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199908","Water - Precipitation - unspecified (not reported)","1999-08-15","1999-08-01","1999-08-31","","-4.23","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-24.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","3.3","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","277","9.1","8.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199909","Water - Precipitation - unspecified (not reported)","1999-09-15","1999-09-01","1999-09-30","","","","","","1","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","193","9.3","8.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199910","Water - Precipitation - unspecified (not reported)","1999-10-15","1999-10-01","1999-10-31","","-3.89","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-21","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.7","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","295","10.1","10.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199911","Water - Precipitation - unspecified (not reported)","1999-11-15","1999-11-01","1999-11-30","","-3.48","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-18.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.1","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","258","11.3","10.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","199912","Water - Precipitation - unspecified (not reported)","1999-12-15","1999-12-01","1999-12-31","","-2.74","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-14.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.6","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","114","14.3","13.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200001","Water - Precipitation - rain","2000-01-15","2000-01-01","2000-01-31","","-3.31","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-18.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.6","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","193.8","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200002","Water - Precipitation - rain","2000-02-15","2000-02-01","2000-02-29","","-2.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-11.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.2","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","154.8","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200003","Water - Precipitation - rain","2000-03-15","2000-03-01","2000-03-31","","","","","","1.2","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","136.5","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200004","Water - Precipitation - rain","2000-04-15","2000-04-01","2000-04-30","","-3.65","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-17.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","2","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","180.4","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200005","Water - Precipitation - rain","2000-05-15","2000-05-01","2000-05-31","","-5.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-30.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.6","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","385.4","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200006","Water - Precipitation - rain","2000-06-15","2000-06-01","2000-06-30","","-6.95","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-39.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","2.4","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","458.7","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200007","Water - Precipitation - rain","2000-07-15","2000-07-01","2000-07-31","","-4.36","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-24.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","5.9","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","286.4","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200008","Water - Precipitation - rain","2000-08-15","2000-08-01","2000-08-31","","-4.82","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-29","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.9","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","266","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200009","Water - Precipitation - rain","2000-09-15","2000-09-01","2000-09-30","","-3.62","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-17","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.4","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","184.2","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200010","Water - Precipitation - rain","2000-10-15","2000-10-01","2000-10-31","","-4.01","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-20.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.5","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","239.3","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200011","Water - Precipitation - rain","2000-11-15","2000-11-01","2000-11-30","","-4.74","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-32.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.7","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","236.8","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200012","Water - Precipitation - rain","2000-12-15","2000-12-01","2000-12-31","","-1.88","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-11.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.3","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","275.7","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200101","Water - Precipitation - rain","2001-01-15","2001-01-01","2001-01-31","","-2.79","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-16.21","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.65","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","185.1","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200102","Water - Precipitation - rain","2001-02-15","2001-02-01","2001-02-28","","-3.05","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-14.42","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.14","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","448.7","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200103","Water - Precipitation - rain","2001-03-15","2001-03-01","2001-03-31","","-2.61","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-12.18","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.49","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","291","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200104","Water - Precipitation - rain","2001-04-15","2001-04-01","2001-04-30","","-3.32","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-16.04","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","0.77","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","130.4","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200105","Water - Precipitation - rain","2001-05-15","2001-05-01","2001-05-31","","-5.76","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-31.61","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.3","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","184.2","",""
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","200106","Water - Precipitation - rain","2001-06-15","2001-06-01","2001-06-30","","-4.87","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","-26.78","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","1.32","0.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","239.3","",""
